,Unnamed: 0,Participant,Triplet_Identity,UL_Item,UL_Value,UR_Item,UR_Value,LL_Item,LL_Value,LR_Item,LR_Value,Block_X,Block_Y,Chosen_Img,CHOICE_KEYPRESS,CHOICE_RT,CONF,CONF_RT,DV_Top,Value_Range,DV_Ratio,Chosen_Value,Chose_Highest,Unchosen_Mean,Unchosen_Low,Unchosen_High,Value_Position_1,Value_Position_2,Value_Position_3,Chosen_Position,UL_Dwell_Time,UR_Dwell_Time,LL_Dwell_Time,LR_Dwell_Time,Interest_Areas_Explored,Total_Dwell_Time,Switch,Chose_Item_1,Item1_DV,zItem1_DV,zSwitch,DT_Position_1,DT_Position_2,DT_Position_3,Item1_DTD,zItem1_DTD,High_Val,Med_Val,Low_Val,zHigh_Val,zMed_Val,zLow_Val,Weighted_VD,zWeighted_VD,Chosen_DT,Chose_Longest,Long_DT,Med_DT,Short_DT,zLong_DT,zMed_DT,zShort_DT,zWeighted_DTD,Block,CoM,CoM_Next,CoM_Total,Chose_Item_2,Item2_DV,Item2_DTD,zItem2_DTD,zItem2_DV,zCONF,zDT_Position_1,zDT_Position_2,zDT_Position_3,zValue_Position_1,zValue_Position_2,zValue_Position_3,zCHOICE_RT,VD,zVD,DTD,zDTD,RTBin,DVBin,Conf_Dich,UL_Saccades,UR_Saccades,LL_Saccades,LR_Saccades,Saccades_Position_1,Saccades_Position_2,Saccades_Position_3,Total_IA_Saccades,zTotal_IA_Saccades,zVD_sqrt,Repeat_Distance,Summed_Value,zSummed_Value,EDT_Dich,DDT_Dich,DVBin2
2950,2951,26,31,6_bounty.png,1.0,4_walkers_squares_cheese_and_onion.png,1.0,empty.png,-1.0,29_mms_peanut.png,2.0,300,580,4_walkers_squares_cheese_and_onion.png,k,4470,74,2904,1.0,1.0,1.0,1.0,False,1.5,1.0,2.0,1.0,1.0,2.0,2.0,741.0,1833.0,,990.0,3,3564.0,6,0,-0.5,-0.749296227845,0.440787339043,741.0,1833.0,990.0,319.5,-0.959712367927,2.0,1.0,1.0,-0.112821073904,-1.04976498582,-0.570105646322,0.46305043237,1.01614712844,1833.0,1,1833.0,990.0,741.0,-0.278334808022,-0.393404796553,-0.0188224547821,0.0804249947805,2.0,1.0,1.0,2.0,1,-0.5,967.5,0.788961308472,-0.749296227845,-0.427084192722,-0.685886303924,0.233273824928,-0.476297593225,-0.997994292905,-0.997994292905,0.653858329834,-0.434238187759,0.5,1.09466787698,472.5,0.0158281837183,2,4,1.0,2,5,0,3,2.0,5.0,3.0,10.0,-0.521167096423,1.85694580032,42.0,4.0,-0.659620350477,1,0,1
2951,2952,26,14,16_peanuts.png,2.0,empty.png,-1.0,36_nature_valley_protein_bars.png,2.55,2_maynards_winegums.png,2.0,685,195,36_nature_valley_protein_bars.png,z,5434,100,3784,0.55,0.55,1.0,2.55,True,2.0,2.0,2.0,2.0,2.55,2.0,2.0,1372.0,,1386.0,718.0,3,3476.0,7,0,-0.275,-0.412112925315,0.881574678087,1372.0,1386.0,718.0,1038.0,-0.422579739973,2.55,2.0,2.0,0.847977749017,0.910885571356,2.11274445402,-0.438994001923,-0.80484367278,1386.0,1,1386.0,1372.0,718.0,-0.603976971767,-0.00793256554503,-0.058912467797,-0.501869993298,2.0,0.0,1.0,1.0,1,0.55,341.0,0.270928481293,0.82422585063,1.1560873098,-0.154759892472,-0.142975788256,-0.705245903708,0.653858329834,1.56237727234,1.56237727234,-0.13814808111,-0.45,-0.707384656967,-345.0,-0.964594750939,3,2,2.0,4,0,3,0,4.0,3.0,0.0,7.0,-0.824595918061,1.28304137556,50.0,6.55,1.41057274948,1,0,2
2952,2953,26,5,empty.png,-1.0,1_shapers_popcorn.png,1.55,7_skips_prawn.png,1.0,58_walnut_whip.png,3.0,300,195,1_shapers_popcorn.png,k,2758,86,2884,1.45,2.0,0.725,1.55,False,2.0,1.0,3.0,1.55,1.0,3.0,1.0,,1070.0,498.0,446.0,3,2014.0,3,1,-0.45,-0.674366605061,-0.881574678087,1070.0,498.0,446.0,1044.0,-0.418094290052,3.0,1.55,1.0,1.63408587686,0.0285928206255,-0.570105646322,0.95749443969,2.01429971917,1070.0,1,1070.0,498.0,446.0,-0.834184854861,-0.889876884658,-0.5330204478,0.295368040727,2.0,0.0,0.0,0.0,0,-1.275,-260.0,-0.22601921086,-1.91070538101,0.303610346905,-0.408959854847,-0.890424684246,-0.934194214191,-0.0894753503984,-0.0894753503984,-0.997994292905,-0.960074559733,0.95,1.94827170885,349.0,-0.132284638826,1,5,2.0,0,4,2,1,4.0,2.0,1.0,7.0,-0.824595918061,2.07409053255,15.0,5.55,0.598732318125,0,0,2
2953,2954,26,26,46_wasabi_peanuts.png,2.0,53_eat_natural_almond_apricot.png,2.55,empty.png,-1.0,37_trail_mix.png,2.0,300,580,46_wasabi_peanuts.png,a,3098,98,3154,0.55,0.55,1.0,2.0,False,2.275,2.0,2.55,2.0,2.55,2.0,1.0,1108.0,650.0,,548.0,3,2306.0,3,1,-0.275,-0.412112925315,-0.881574678087,1108.0,650.0,548.0,1057.0,-0.408375815225,2.55,2.0,2.0,0.847977749017,0.910885571356,2.11274445402,-0.438994001923,-0.80484367278,1108.0,1,1108.0,650.0,548.0,-0.806501628413,-0.736495263942,-0.355229955299,0.0877099567578,2.0,0.0,0.0,0.0,0,0.55,-178.0,-0.158216031565,0.82422585063,1.03430488653,-0.376974429118,-0.762482981329,-0.84833859776,0.653858329834,1.56237727234,0.653858329834,-0.855644439131,-0.45,-0.707384656967,184.0,-0.330168166922,1,2,2.0,4,2,0,2,4.0,2.0,2.0,8.0,-0.723452977515,1.28304137556,15.0,6.55,1.41057274948,0,0,2
2954,2955,26,44,60_caramel_rice_crisps.png,1.0,72_shapers_vegatable_crisps.png,1.0,16_peanuts.png,2.0,empty.png,-1.0,685,580,16_peanuts.png,z,3191,82,3166,1.0,1.0,1.0,2.0,True,1.0,1.0,1.0,1.0,1.0,2.0,3.0,970.0,478.0,1048.0,,3,2496.0,4,0,-0.5,-0.749296227845,-0.440787339043,970.0,478.0,1048.0,1255.0,-0.260355967856,2.0,1.0,1.0,-0.112821073904,-1.04976498582,-0.570105646322,0.46305043237,1.01614712844,1048.0,1,1048.0,970.0,478.0,-0.850211985963,-0.413586588752,-0.477243038388,-0.140027546085,2.0,0.0,0.0,0.0,0,-0.5,-531.0,-0.450100449752,-0.749296227845,0.0600455003629,-0.493132027819,-0.90725911884,-0.427477732901,-0.997994292905,-0.997994292905,0.653858329834,-0.827079729672,0.5,1.09466787698,-161.0,-0.743924634759,1,4,1.0,2,1,4,0,2.0,1.0,4.0,7.0,-0.824595918061,1.85694580032,16.0,4.0,-0.659620350477,0,0,1
2955,2956,26,24,63_kitkat.png,1.0,empty.png,-1.0,13_fruit_pastilles.png,1.0,47_daim.png,1.3,685,195,63_kitkat.png,a,3753,58,2288,0.3,0.3,1.0,1.0,False,1.15,1.0,1.3,1.0,1.0,1.3,1.0,1918.0,,492.0,476.0,3,2886.0,3,1,-0.15,-0.224788868354,-0.881574678087,1918.0,492.0,476.0,1910.0,0.229305648442,1.3,1.0,1.0,-1.33565593944,-1.04976498582,-0.570105646322,-0.195960882571,-0.314223634668,1918.0,1,1918.0,492.0,476.0,-0.216411801493,-0.895931422317,-0.480729126476,0.825053508439,2.0,0.0,0.0,0.0,0,-0.15,-705.0,-0.593975488744,-0.224788868354,-1.40134357889,0.304820171954,-0.895475014624,-0.9089425623,-0.997994292905,-0.997994292905,-0.997994292905,-0.654462883265,-0.2,-0.233160305928,1188.0,0.873923119189,2,3,1.0,6,0,3,1,6.0,3.0,1.0,10.0,-0.521167096423,1.45616603532,47.0,3.3,-1.22790865243,0,1,2
2956,2957,26,36,62_cadbury_wispa.png,1.0,33_walkers_smoky_bacon.png,1.0,empty.png,-1.0,42_dairy_milk_fruit_and_nut.png,1.0,300,580,33_walkers_smoky_bacon.png,k,4534,78,2726,0.0,0.0,,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1209.0,1987.0,,480.0,3,3676.0,5,0,0.0,-4.62158846899e-18,0.0,1209.0,1987.0,480.0,455.5,-0.858042169734,1.0,1.0,1.0,-1.85972802467,-1.04976498582,-0.570105646322,-0.47839430326,-0.884382533142,1987.0,1,1987.0,1209.0,480.0,-0.166144890311,-0.17241417197,-0.473756950299,0.278079643639,2.0,0.0,0.0,0.0,1,0.0,1142.5,0.933663215505,-1.8486353876e-17,-0.183519346179,-0.291960534416,0.362898971304,-0.905575675381,-0.997994292905,-0.997994292905,-0.997994292905,-0.414580753293,-0.5,-0.802229527175,538.0,0.0943819479018,3,1,1.0,3,7,0,1,3.0,7.0,1.0,11.0,-0.420024155878,1.24553213575,44.0,3.0,-1.47146078183,0,0,2
2957,2958,26,8,empty.png,-1.0,55_bassetts_licorice_allsorts.png,2.55,40_nestle_rolo.png,1.0,18_galaxy_bar.png,1.0,300,195,55_bassetts_licorice_allsorts.png,k,4590,76,2637,1.55,1.55,1.0,2.55,True,1.0,1.0,1.0,2.55,1.0,1.0,1.0,,2215.0,908.0,238.0,3,3361.0,2,1,1.55,2.32281830632,-1.32236201713,2215.0,908.0,238.0,1880.0,0.206878398841,2.55,1.0,1.0,0.847977749017,-1.04976498582,-0.570105646322,0.980845036966,2.06143844231,2215.0,1,2215.0,908.0,238.0,-4.55316224475e-05,-0.47615014457,-0.895573608978,0.930651912017,2.0,0.0,0.0,0.0,0,-0.775,-318.5,-0.274390991211,-1.16140915316,-0.305301769451,0.55481152568,-0.545318775062,-1.10927233397,1.56237727234,1.56237727234,-0.997994292905,-0.397380498135,1.05,2.13796144927,1188.0,0.873923119189,3,5,1.0,0,4,0,1,4.0,0.0,1.0,5.0,-1.02688179915,2.11932566578,23.0,4.55,-0.213108113231,0,1,4
2958,2959,26,21,61_marmite_crisps.png,1.0,empty.png,-1.0,35_mms_plain.png,2.0,24_twix.png,1.0,685,195,61_marmite_crisps.png,a,4713,78,5465,1.0,1.0,1.0,1.0,False,1.5,1.0,2.0,1.0,2.0,1.0,1.0,2001.0,18.0,1018.0,598.0,4,3635.0,5,1,-0.5,-0.749296227845,0.0,2001.0,1018.0,598.0,1791.0,0.140344225023,2.0,1.0,1.0,-0.112821073904,-1.04976498582,-0.570105646322,0.46305043237,1.01614712844,2001.0,0,1018.0,598.0,18.0,-0.872067164738,-0.788967923661,-1.27904329869,0.632149007385,2.0,0.0,1.0,1.0,0,1.0,-281.5,-0.243796873724,1.49859245569,-0.183519346179,0.37468307552,-0.452729384793,-0.806252511274,-0.997994292905,0.653858329834,0.653858329834,-0.35960136627,0.5,1.09466787698,411.0,-0.0579284040266,3,4,1.0,4,0,3,1,4.0,3.0,1.0,8.0,-0.723452977515,1.85694580032,17.0,4.0,-0.659620350477,0,1,1
2959,2960,26,20,30_starburst_original.png,1.0,empty.png,-1.0,50_nakd_rhubarb_and_custard.png,2.55,9_hovis_crackers.png,1.55,685,195,50_nakd_rhubarb_and_custard.png,z,4767,78,3231,1.0,1.55,0.645161290323,2.55,True,1.275,1.0,1.55,1.0,2.55,1.55,2.0,864.0,,1821.0,1030.0,3,3715.0,5,0,-1.05,-1.57352207848,0.0,864.0,1821.0,1030.0,468.5,-0.848323694906,2.55,1.55,1.0,0.847977749017,0.0285928206255,-0.570105646322,0.533844308657,1.15906137146,1821.0,1,1821.0,1030.0,864.0,-0.287076879532,-0.353041212154,0.195571962646,-0.0904158950775,2.0,0.0,0.0,0.0,1,1.275,874.0,0.711649146714,1.91070538101,-0.183519346179,-0.582354531169,0.223173164171,-0.442628724036,-0.997994292905,1.56237727234,1.56237727234,-0.343015405939,0.5,1.09466787698,359.0,-0.12029169773,3,4,1.0,4,0,7,1,4.0,7.0,1.0,12.0,-0.318881215332,1.85694580032,18.0,5.1,0.233404124015,0,0,1
2960,2961,26,28,15_jacobs_mini_cheddars.png,1.3,34_hobnob_flapjack.png,1.75,empty.png,-1.0,3_lindt_vanilla.png,2.5,300,580,34_hobnob_flapjack.png,k,4642,66,1854,0.75,1.2,0.625,1.75,False,1.9,1.3,2.5,1.3,1.75,2.5,2.0,1026.0,1740.0,,708.0,3,3474.0,5,0,-0.825,-1.23633877594,0.0,1026.0,1740.0,708.0,510.0,-0.817299332958,2.5,1.75,1.3,0.760632401479,0.420722932061,0.234749383779,0.142093219901,0.368218812191,1740.0,1,1740.0,1026.0,708.0,-0.346085862224,-0.357077570594,-0.0763429082383,0.0247895893819,2.0,0.0,0.0,0.0,1,-0.15,873.0,0.710822278674,-0.224788868354,-0.914213885806,-0.445995610955,0.154993704064,-0.713663121005,-0.502438506083,0.240895174149,1.4797846412,-0.381408832631,0.1,0.33590891532,360.0,-0.11909240362,3,4,1.0,3,6,0,3,3.0,6.0,3.0,12.0,-0.318881215332,1.63996608004,44.0,5.55,0.598732318125,0,0,1
2961,2962,26,39,1_shapers_popcorn.png,1.55,12_szechuan_peanuts.png,2.5,45_gb_ginger.png,2.5,empty.png,-1.0,685,580,1_shapers_popcorn.png,a,6161,84,2959,0.0,0.95,0.0,1.55,False,2.5,2.5,2.5,1.55,2.5,2.5,1.0,2772.0,1306.0,1108.0,,3,5186.0,4,1,-0.95,-1.42366283291,-0.440787339043,2772.0,1306.0,1108.0,2673.0,0.799705363305,2.5,2.5,1.55,0.760632401479,1.89121084995,0.905461908864,-0.619230838285,-1.16869450826,2772.0,1,2772.0,1306.0,1108.0,0.40573228763,-0.074532479803,0.620874709413,0.0491328662251,2.0,0.0,1.0,1.0,0,0.475,-634.0,-0.535267857891,0.711831416453,0.181827923634,1.02365052913,-0.210313526634,-0.376974429118,-0.0894753503984,1.4797846412,1.4797846412,0.0851480885303,-0.775,-1.32387631332,912.0,0.542917944919,4,1,2.0,4,4,4,0,4.0,4.0,4.0,12.0,-0.318881215332,1.01474307834,13.0,6.55,1.41057274948,0,1,1
2962,2963,26,2,empty.png,-1.0,70_gb_butterscotch.png,2.5,32_snickers.png,2.15,66_haribo_tangfastics.png,2.0,300,195,32_snickers.png,z,6187,70,2217,0.35,0.5,0.7,2.15,False,2.25,2.0,2.5,2.5,2.15,2.0,2.0,,1272.0,1024.0,1926.0,3,4222.0,3,0,0.425,0.636901793669,-0.881574678087,1272.0,1024.0,1926.0,1723.0,0.0895091259266,2.5,2.15,2.0,0.760632401479,1.20498315493,2.11274445402,-0.607975528244,-1.14597299336,1024.0,0,1926.0,1272.0,1024.0,-0.21058375382,-0.108841526542,0.474459009706,-0.389291542376,2.0,0.0,0.0,0.0,1,-0.1,-575.0,-0.48648264352,-0.149859245569,-0.670649039264,-0.238932065444,-0.447679054414,0.311553945792,1.4797846412,1.4797846412,0.901636223245,0.0931339212822,-0.65,-1.0867641378,142.0,-0.380538519528,4,1,1.0,0,5,2,5,5.0,2.0,5.0,12.0,-0.318881215332,1.1255290714,32.0,6.65,1.49175679262,0,1,3
2963,2964,26,19,57_food_doctor_mild_korma_crisps.png,1.5,empty.png,-1.0,12_szechuan_peanuts.png,2.5,64_nestle_aero_mint.png,1.0,685,195,57_food_doctor_mild_korma_crisps.png,a,3122,78,2953,1.0,1.5,0.666666666667,1.5,False,1.75,1.0,2.5,1.5,2.5,1.0,1.0,1228.0,205.0,550.0,554.0,4,2537.0,4,1,-0.25,-0.374648113923,-0.440787339043,1228.0,550.0,554.0,1230.0,-0.279045342524,2.5,1.5,1.0,0.760632401479,-0.0694397072334,-0.570105646322,0.527408501721,1.14606916755,1228.0,0,554.0,550.0,205.0,-1.21009392979,-0.837404224939,-0.953094062435,0.169121163431,2.0,0.0,1.0,1.0,0,1.25,-341.0,-0.292995522116,1.87324056961,-0.183519346179,-0.275967821552,-0.846655154301,-0.843288267382,-0.172067981535,1.4797846412,1.4797846412,-0.848272901206,0.5,1.09466787698,-98.5,-0.668968752905,1,4,1.0,5,1,2,3,5.0,2.0,3.0,10.0,-0.521167096423,1.85694580032,16.0,5.0,0.152220080879,0,0,2
2964,2965,26,17,54_milkyway_magic_stars.png,1.0,empty.png,-1.0,2_maynards_winegums.png,2.0,25_wonderful_almonds.png,2.0,685,195,2_maynards_winegums.png,z,2622,74,1914,0.0,1.0,0.0,2.0,True,1.5,1.0,2.0,1.0,2.0,2.0,2.0,392.0,,1109.0,602.0,3,2103.0,3,0,-1.0,-1.49859245569,-0.881574678087,392.0,1109.0,602.0,138.5,-1.09502344052,2.0,2.0,1.0,-0.112821073904,0.910885571356,-0.570105646322,-0.349678164557,-0.624538454918,1109.0,1,1109.0,602.0,392.0,-0.805773122454,-0.784931565221,-0.627144826183,0.292814144794,3.0,0.0,,0.0,1,0.5,612.0,0.495009720184,0.749296227845,-0.427084192722,-0.979647187596,-0.376132707388,-0.802885624355,-0.997994292905,0.653858329834,0.653858329834,-1.00184660797,-0.5,-0.802229527175,311.0,-0.177857814994,1,1,1.0,1,0,2,2,1.0,2.0,2.0,5.0,-1.02688179915,1.24553213575,,5.0,0.152220080879,0,0,1
2965,2966,26,15,29_mms_peanut.png,2.0,empty.png,-1.0,49_food_doctor_roasted_beans.png,2.5,11_lindt_orange.png,2.5,685,195,11_lindt_orange.png,m,7012,82,2584,0.0,0.5,0.0,2.5,True,2.25,2.0,2.5,2.0,2.5,2.5,3.0,398.0,,3372.0,2122.0,3,5892.0,4,0,-0.5,-0.749296227845,-0.440787339043,398.0,3372.0,2122.0,-227.0,-1.36826209817,2.5,2.5,2.0,0.760632401479,1.89121084995,2.11274445402,-0.892430537169,-1.72021294754,2122.0,0,3372.0,2122.0,398.0,0.842835863126,0.748884641931,-0.616686561918,0.525012645776,3.0,1.0,,2.0,0,0.25,2112.0,1.73531178047,0.374648113923,0.0600455003629,-0.974596857218,1.52868356696,0.476531404816,0.653858329834,1.4797846412,1.4797846412,0.34653053745,-1.0,-1.75067822925,1051.0,0.709619826164,4,1,1.0,1,0,12,7,1.0,12.0,7.0,20.0,0.490262309034,0.776467384442,,7.0,1.77590094359,0,0,1
2966,2967,26,22,30_starburst_original.png,1.0,empty.png,-1.0,71_walkers_baked_crisps.png,1.0,44_walkers_french_fries.png,1.0,685,195,71_walkers_baked_crisps.png,z,2131,94,2985,0.0,0.0,,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,2.0,405.0,,888.0,454.0,3,1747.0,3,0,0.0,-4.62158846899e-18,-0.881574678087,405.0,888.0,454.0,188.0,-1.05801847868,1.0,1.0,1.0,-1.85972802467,-1.04976498582,-0.570105646322,-0.47839430326,-0.884382533142,888.0,1,888.0,454.0,405.0,-0.966772939429,-0.934276827496,-0.604485253609,0.255400231619,3.0,0.0,,0.0,1,0.0,458.5,0.368085476015,-1.8486353876e-17,0.79074003999,-0.96870480511,-0.562153209656,-0.927460440354,-0.997994292905,-0.997994292905,-0.997994292905,-1.15265598802,-0.5,-0.802229527175,231.5,-0.273201696713,1,1,2.0,2,0,1,1,2.0,1.0,1.0,4.0,-1.1280247397,1.24553213575,,3.0,-1.47146078183,0,0,2
2967,2968,26,5,empty.png,-1.0,58_walnut_whip.png,3.0,1_shapers_popcorn.png,1.55,7_skips_prawn.png,1.0,300,195,1_shapers_popcorn.png,z,2329,96,3265,1.45,2.0,0.725,1.55,False,2.0,1.0,3.0,3.0,1.55,1.0,2.0,160.0,378.0,804.0,402.0,4,1744.0,3,0,1.725,2.58507198607,-0.881574678087,378.0,804.0,402.0,177.0,-1.06624180353,3.0,1.55,1.0,1.63408587686,0.0285928206255,-0.570105646322,0.95749443969,2.01429971917,804.0,0,402.0,378.0,160.0,-1.32082683558,-1.01096763785,-1.03153104442,0.258048983652,3.0,0.0,,0.0,1,-0.45,414.0,0.331289848227,-0.674366605061,0.912522463261,-0.991431291812,-0.632857834952,-0.971229970299,2.30571095257,2.30571095257,-0.0894753503984,-1.09184080014,0.95,1.94827170885,-56.0,-0.617998753244,1,5,2.0,0,1,3,1,1.0,3.0,1.0,5.0,-1.02688179915,2.07409053255,,5.55,0.598732318125,0,0,4
2968,2969,26,26,37_trail_mix.png,2.0,46_wasabi_peanuts.png,2.0,empty.png,-1.0,53_eat_natural_almond_apricot.png,2.55,300,580,46_wasabi_peanuts.png,k,4042,100,3182,0.55,0.55,1.0,2.0,False,2.275,2.0,2.55,2.0,2.0,2.55,2.0,1024.0,1636.0,,704.0,3,3364.0,4,0,-0.275,-0.412112925315,-0.440787339043,1024.0,1636.0,704.0,558.0,-0.781415733596,2.55,2.0,2.0,0.847977749017,0.910885571356,2.11274445402,-0.438994001923,-0.80484367278,1636.0,1,1636.0,1024.0,704.0,-0.421850481976,-0.359095749814,-0.0833150844148,-0.0375886932319,3.0,0.0,,0.0,1,-0.275,772.0,0.627308606615,-0.412112925315,1.1560873098,-0.447679054414,0.0674546441732,-0.717030007924,0.653858329834,0.653858329834,1.56237727234,-0.565697280753,-0.45,-0.707384656967,260.0,-0.239021814587,2,2,2.0,4,4,0,2,4.0,4.0,2.0,10.0,-0.521167096423,1.28304137556,,6.55,1.41057274948,0,0,2
2969,2970,26,27,22_no_sugar_toffees.png,1.8,43_mccoys_steak_crisps.png,1.55,empty.png,-1.0,50_nakd_rhubarb_and_custard.png,2.55,300,580,43_mccoys_steak_crisps.png,k,3184,100,3287,0.75,1.0,0.75,1.55,False,2.175,1.8,2.55,1.8,1.55,2.55,2.0,515.0,1011.0,,1238.0,3,2764.0,3,0,-0.25,-0.374648113923,-0.881574678087,515.0,1011.0,1238.0,628.5,-0.728711697032,2.55,1.8,1.55,0.847977749017,0.51875545992,0.905461908864,-0.00324858365478,0.0748118831696,1011.0,0,1238.0,1011.0,515.0,-0.711795853722,-0.372213914744,-0.412750408755,-0.0881164007189,3.0,0.0,,0.0,1,-0.625,134.5,0.100180230994,-0.936620284807,1.1560873098,-0.876115414841,-0.458621436901,-0.267550604255,0.323487805286,-0.0894753503984,1.56237727234,-0.829229761567,-0.025,0.0987967397999,-30.5,-0.587416753447,1,3,2.0,2,3,0,4,2.0,3.0,4.0,9.0,-0.622310036969,1.56600656709,,5.9,0.8828764691,0,0,2
2970,2971,26,44,16_peanuts.png,2.0,60_caramel_rice_crisps.png,1.0,72_shapers_vegatable_crisps.png,1.0,empty.png,-1.0,685,580,16_peanuts.png,a,3181,88,2602,1.0,1.0,1.0,2.0,True,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1288.0,604.0,664.0,,3,2556.0,4,1,1.0,1.49859245569,-0.440787339043,1288.0,604.0,664.0,1318.0,-0.213258743693,2.0,1.0,1.0,-0.112821073904,-1.04976498582,-0.570105646322,0.46305043237,1.01614712844,1288.0,1,1288.0,664.0,604.0,-0.675370555764,-0.722368009403,-0.257619488828,0.135095414915,3.0,0.0,,0.0,0,-0.5,-372.0,-0.318628431362,-0.749296227845,0.425392770176,-0.225464517769,-0.801202180896,-0.750698877113,0.653858329834,-0.997994292905,-0.997994292905,-0.830151203807,0.5,1.09466787698,322.0,-0.164665579787,1,4,2.0,3,2,1,0,3.0,2.0,1.0,6.0,-0.925738858606,1.85694580032,,4.0,-0.659620350477,0,0,4
2971,2972,26,25,31_beef_jerky.png,2.0,38_milkybar.png,2.0,empty.png,-1.0,56_marshmallows.png,2.0,300,580,38_milkybar.png,k,2881,60,2458,0.0,0.0,,2.0,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,742.0,1043.0,,560.0,3,2345.0,6,0,0.0,-4.62158846899e-18,0.440787339043,742.0,1043.0,560.0,500.5,-0.824401295332,2.0,2.0,2.0,-0.112821073904,0.910885571356,2.11274445402,-0.95678860652,-1.85013498665,1043.0,1,1043.0,742.0,560.0,-0.853854515759,-0.643659019825,-0.334313426769,-0.0430964787596,3.0,0.0,,0.0,1,0.0,392.0,0.313098751343,-1.8486353876e-17,-1.27956115562,-0.685044582195,-0.43168634155,-0.838237937003,0.653858329834,0.653858329834,0.653858329834,-0.922295427868,-1.0,-1.75067822925,21.0,-0.525653106799,1,1,1.0,1,2,0,1,1.0,2.0,1.0,4.0,-1.1280247397,0.776467384442,,6.0,0.964060512236,1,0,2
2972,2973,26,41,69_maple_pecan.png,1.7,27_mars.png,1.0,68_skittles_wildberry.png,2.0,empty.png,-1.0,685,580,68_skittles_wildberry.png,z,5174,84,3668,0.3,1.0,0.3,2.0,True,1.35,1.0,1.7,1.7,1.0,2.0,3.0,1351.0,988.0,1800.0,,3,4139.0,5,0,0.2,0.299718491138,0.0,1351.0,988.0,1800.0,1757.0,0.114926675475,2.0,1.7,1.0,-0.112821073904,0.322690404202,-0.570105646322,-0.105859585479,-0.132332779911,1800.0,1,1800.0,1351.0,988.0,-0.302375504674,-0.0291234473544,0.411709424118,-0.498673967134,3.0,0.0,,0.0,0,-0.85,-587.5,-0.496818494022,-1.27380358734,0.181827923634,-0.172436048796,-0.477981036684,0.205497007847,0.158302543012,-0.997994292905,0.653858329834,-0.21800640863,-0.2,-0.233160305928,-45.0,-0.604806518037,3,2,2.0,4,2,6,0,4.0,2.0,6.0,12.0,-0.318881215332,1.45616603532,,4.7,-0.0913320485276,0,1,3
2973,2974,26,37,21_kellogs_mint_bars.png,1.55,41_jelly_babies_berry_mix.png,2.35,58_walnut_whip.png,3.0,empty.png,-1.0,685,580,21_kellogs_mint_bars.png,a,5377,90,2919,0.65,1.45,0.448275862069,1.55,False,2.675,2.35,3.0,1.55,2.35,3.0,1.0,2904.0,909.0,508.0,,3,4321.0,4,1,-1.125,-1.68591651265,-0.440787339043,2904.0,909.0,508.0,2703.5,0.8225064004,3.0,2.35,1.55,1.63408587686,1.59711326637,0.905461908864,-0.0265991809313,0.0276731600348,2904.0,1,2904.0,909.0,508.0,0.501895074239,-0.475141054961,-0.424951717064,1.09627782669,3.0,1.0,,1.0,0,0.075,-797.0,-0.670047348442,0.112394434177,0.547175193447,1.13475779746,-0.544477053332,-0.882007466949,-0.0894753503984,1.23200674779,2.30571095257,-0.155655483682,-0.125,-0.0908930006159,1741.0,1.53713276184,3,3,2.0,6,3,1,0,6.0,3.0,1.0,10.0,-0.521167096423,1.50422299801,,6.9,1.69471690046,0,1,1
2974,2975,26,39,45_gb_ginger.png,2.5,1_shapers_popcorn.png,1.55,12_szechuan_peanuts.png,2.5,empty.png,-1.0,685,580,12_szechuan_peanuts.png,z,11922,90,2891,0.0,0.95,0.0,2.5,True,2.025,1.55,2.5,2.5,1.55,2.5,3.0,1502.0,2696.0,5272.0,,3,9470.0,9,0,0.475,0.711831416453,1.76314935617,1502.0,2696.0,5272.0,2790.0,0.887171636751,2.5,2.5,1.55,0.760632401479,1.89121084995,0.905461908864,-0.619230838285,-1.16869450826,5272.0,1,5272.0,2696.0,1502.0,2.22699718553,1.32810207805,1.3076340628,0.132891422086,3.0,1.0,,1.0,0,-0.95,-691.0,-0.582399336182,-1.42366283291,0.547175193447,-0.045336067609,0.959679677674,3.12795485343,1.4797846412,-0.0894753503984,1.4797846412,1.85462433791,-0.775,-1.32387631332,1825.0,1.63787346705,5,1,2.0,6,7,24,0,6.0,7.0,24.0,37.0,2.20969229831,1.01474307834,,6.55,1.41057274948,1,1,3
